"","datazone","year","crime_count","crime_rate","school_leaver_other_rate","school_leaver_pos_rate","simd","simd_decile","simd_quintile"
"30299","S01004279",2010,NA,NA,NA,53.799999,NA,NA,NA
"30300","S01004280",2010,NA,NA,NA,86.699997,NA,NA,NA
"30301","S01004281",2010,NA,NA,NA,100,NA,NA,NA
"30302","S01004282",2010,NA,NA,NA,92.900002,NA,NA,NA
"30303","S01004283",2010,NA,NA,NA,93.300003,NA,NA,NA
"30304","S01004284",2010,NA,NA,NA,60,NA,NA,NA
"30305","S01004285",2010,NA,NA,NA,0,NA,NA,NA
"30306","S01004286",2010,NA,NA,NA,100,NA,NA,NA
"30307","S01004287",2010,NA,NA,NA,78.599998,NA,NA,NA
"30308","S01004288",2010,NA,NA,NA,90.900002,NA,NA,NA
"30309","S01004289",2010,NA,NA,NA,64.300003,NA,NA,NA
"30310","S01004290",2010,NA,NA,NA,92.300003,NA,NA,NA
"30311","S01004291",2010,NA,NA,NA,66.699997,NA,NA,NA
"30312","S01004292",2010,NA,NA,NA,75,NA,NA,NA
"30313","S01004293",2010,NA,NA,NA,100,NA,NA,NA
"30314","S01004294",2010,NA,NA,NA,75,NA,NA,NA
"30315","S01004295",2010,NA,NA,NA,87.5,NA,NA,NA
"30316","S01004296",2010,NA,NA,NA,100,NA,NA,NA
"30317","S01004297",2010,NA,NA,NA,80,NA,NA,NA
"30318","S01004298",2010,NA,NA,NA,100,NA,NA,NA
"30319","S01004299",2010,NA,NA,NA,50,NA,NA,NA
"30320","S01004300",2010,NA,NA,NA,66.699997,NA,NA,NA
"30321","S01004301",2010,NA,NA,NA,100,NA,NA,NA
"30322","S01004302",2010,NA,NA,NA,100,NA,NA,NA
"30323","S01004303",2010,NA,NA,NA,60,NA,NA,NA
"30324","S01004304",2010,NA,NA,NA,60,NA,NA,NA
"30325","S01004305",2010,NA,NA,NA,83.300003,NA,NA,NA
"30326","S01004306",2010,NA,NA,NA,100,NA,NA,NA
"30327","S01004307",2010,NA,NA,NA,60,NA,NA,NA
"30328","S01004308",2010,NA,NA,NA,91.699997,NA,NA,NA
"30329","S01004309",2010,NA,NA,NA,100,NA,NA,NA
"30330","S01004310",2010,NA,NA,NA,100,NA,NA,NA
"30331","S01004311",2010,NA,NA,NA,93.300003,NA,NA,NA
"30332","S01004312",2010,NA,NA,NA,100,NA,NA,NA
"30333","S01004313",2010,NA,NA,NA,93.800003,NA,NA,NA
"30334","S01004314",2010,NA,NA,NA,66.699997,NA,NA,NA
"30335","S01004315",2010,NA,NA,NA,100,NA,NA,NA
"30336","S01004316",2010,NA,NA,NA,100,NA,NA,NA
"30337","S01004317",2010,NA,NA,NA,90,NA,NA,NA
"30338","S01004318",2010,NA,NA,NA,88.900002,NA,NA,NA
"30339","S01004319",2010,NA,NA,NA,100,NA,NA,NA
"30340","S01004320",2010,NA,NA,NA,83.300003,NA,NA,NA
"30341","S01004321",2010,NA,NA,NA,85.699997,NA,NA,NA
"30342","S01004322",2010,NA,NA,NA,73.300003,NA,NA,NA
"30343","S01004323",2010,NA,NA,NA,80,NA,NA,NA
"30344","S01004324",2010,NA,NA,NA,33.299999,NA,NA,NA
"30345","S01004325",2010,NA,NA,NA,90.900002,NA,NA,NA
"30346","S01004326",2010,NA,NA,NA,85.699997,NA,NA,NA
"30347","S01004327",2010,NA,NA,NA,100,NA,NA,NA
"30348","S01004328",2010,NA,NA,NA,88.900002,NA,NA,NA
"30349","S01004329",2010,NA,NA,NA,66.699997,NA,NA,NA
"30350","S01004330",2010,NA,NA,NA,81.300003,NA,NA,NA
"30351","S01004331",2010,NA,NA,NA,75,NA,NA,NA
"30352","S01004332",2010,NA,NA,NA,100,NA,NA,NA
"30353","S01004333",2010,NA,NA,NA,100,NA,NA,NA
"30354","S01004334",2010,NA,NA,NA,91.699997,NA,NA,NA
"30355","S01004335",2010,NA,NA,NA,100,NA,NA,NA
"30356","S01004336",2010,NA,NA,NA,100,NA,NA,NA
"30357","S01004337",2010,NA,NA,NA,75,NA,NA,NA
"30358","S01004338",2010,NA,NA,NA,91.699997,NA,NA,NA
"30359","S01004339",2010,NA,NA,NA,100,NA,NA,NA
"30360","S01004340",2010,NA,NA,NA,100,NA,NA,NA
"30361","S01004341",2010,NA,NA,NA,70,NA,NA,NA
"30362","S01004342",2010,NA,NA,NA,100,NA,NA,NA
"30363","S01004343",2010,NA,NA,NA,62.5,NA,NA,NA
"30364","S01004344",2010,NA,NA,NA,83.300003,NA,NA,NA
"30365","S01004345",2010,NA,NA,NA,62.5,NA,NA,NA
"30366","S01004346",2010,NA,NA,NA,80,NA,NA,NA
"30367","S01004347",2010,NA,NA,NA,90.900002,NA,NA,NA
"30368","S01004348",2010,NA,NA,NA,100,NA,NA,NA
"30369","S01004349",2010,NA,NA,NA,87.5,NA,NA,NA
"30370","S01004350",2010,NA,NA,NA,80,NA,NA,NA
"30371","S01004351",2010,NA,NA,NA,85.699997,NA,NA,NA
"30372","S01004352",2010,NA,NA,NA,100,NA,NA,NA
"30373","S01004353",2010,NA,NA,NA,83.300003,NA,NA,NA
"30374","S01004354",2010,NA,NA,NA,85.699997,NA,NA,NA
"30375","S01004355",2010,NA,NA,NA,66.699997,NA,NA,NA
"30376","S01004356",2010,NA,NA,NA,80,NA,NA,NA
"30377","S01004357",2010,NA,NA,NA,100,NA,NA,NA
"30378","S01004358",2010,NA,NA,NA,90,NA,NA,NA
"30379","S01004359",2010,NA,NA,NA,100,NA,NA,NA
"30380","S01004360",2010,NA,NA,NA,72.699997,NA,NA,NA
"30381","S01004361",2010,NA,NA,NA,100,NA,NA,NA
"30382","S01004362",2010,NA,NA,NA,100,NA,NA,NA
"30383","S01004363",2010,NA,NA,NA,50,NA,NA,NA
"30384","S01004364",2010,NA,NA,NA,100,NA,NA,NA
"30385","S01004365",2010,NA,NA,NA,76.900002,NA,NA,NA
"30386","S01004366",2010,NA,NA,NA,75,NA,NA,NA
"30387","S01004367",2010,NA,NA,NA,71.400002,NA,NA,NA
"30388","S01004368",2010,NA,NA,NA,100,NA,NA,NA
"30389","S01004369",2010,NA,NA,NA,85.699997,NA,NA,NA
"30390","S01004370",2010,NA,NA,NA,100,NA,NA,NA
"30391","S01004371",2010,NA,NA,NA,71.400002,NA,NA,NA
"30392","S01004372",2010,NA,NA,NA,100,NA,NA,NA
"30393","S01004373",2010,NA,NA,NA,66.699997,NA,NA,NA
"30394","S01004374",2010,NA,NA,NA,100,NA,NA,NA
"30395","S01004375",2010,NA,NA,NA,76.900002,NA,NA,NA
"30396","S01004376",2010,NA,NA,NA,72.699997,NA,NA,NA
"30397","S01004377",2010,NA,NA,NA,66.699997,NA,NA,NA
"30398","S01004378",2010,NA,NA,NA,100,NA,NA,NA
"30399","S01004379",2010,NA,NA,NA,90.900002,NA,NA,NA
"30400","S01004380",2010,NA,NA,NA,88.900002,NA,NA,NA
"30401","S01004381",2010,NA,NA,NA,81.800003,NA,NA,NA
"30402","S01004382",2010,NA,NA,NA,90,NA,NA,NA
"30403","S01004383",2010,NA,NA,NA,88.900002,NA,NA,NA
"30404","S01004384",2010,NA,NA,NA,100,NA,NA,NA
"30405","S01004385",2010,NA,NA,NA,81.800003,NA,NA,NA
"30406","S01004386",2010,NA,NA,NA,62.5,NA,NA,NA
"30407","S01004387",2010,NA,NA,NA,88.900002,NA,NA,NA
"30408","S01004388",2010,NA,NA,NA,75,NA,NA,NA
"30409","S01004389",2010,NA,NA,NA,90,NA,NA,NA
"30410","S01004390",2010,NA,NA,NA,75,NA,NA,NA
"30411","S01004391",2010,NA,NA,NA,100,NA,NA,NA
"30412","S01004392",2010,NA,NA,NA,75,NA,NA,NA
"30413","S01004393",2010,NA,NA,NA,100,NA,NA,NA
"30414","S01004394",2010,NA,NA,NA,60,NA,NA,NA
"30415","S01004395",2010,NA,NA,NA,83.300003,NA,NA,NA
"30416","S01004396",2010,NA,NA,NA,91.699997,NA,NA,NA
"30417","S01004397",2010,NA,NA,NA,100,NA,NA,NA
"30418","S01004398",2010,NA,NA,NA,75,NA,NA,NA
"30419","S01004399",2010,NA,NA,NA,100,NA,NA,NA
"30420","S01004400",2010,NA,NA,NA,57.099998,NA,NA,NA
"30421","S01004401",2010,NA,NA,NA,93.800003,NA,NA,NA
"30422","S01004402",2010,NA,NA,NA,75,NA,NA,NA
"30423","S01004403",2010,NA,NA,NA,50,NA,NA,NA
"30424","S01004404",2010,NA,NA,NA,100,NA,NA,NA
"30425","S01004405",2010,NA,NA,NA,50,NA,NA,NA
"30426","S01004406",2010,NA,NA,NA,75,NA,NA,NA
"30427","S01004407",2010,NA,NA,NA,80,NA,NA,NA
"30428","S01004408",2010,NA,NA,NA,94.099998,NA,NA,NA
"30429","S01004409",2010,NA,NA,NA,100,NA,NA,NA
"30430","S01004410",2010,NA,NA,NA,83.300003,NA,NA,NA
"30431","S01004411",2010,NA,NA,NA,75,NA,NA,NA
"30432","S01004412",2010,NA,NA,NA,70,NA,NA,NA
"30433","S01004413",2010,NA,NA,NA,100,NA,NA,NA
"30434","S01004414",2010,NA,NA,NA,0,NA,NA,NA
"30435","S01004415",2010,NA,NA,NA,100,NA,NA,NA
"30436","S01004416",2010,NA,NA,NA,87.5,NA,NA,NA
"30437","S01004417",2010,NA,NA,NA,100,NA,NA,NA
"30438","S01004418",2010,NA,NA,NA,86.699997,NA,NA,NA
"30439","S01004419",2010,NA,NA,NA,80,NA,NA,NA
"30440","S01004420",2010,NA,NA,NA,80,NA,NA,NA
"30441","S01004421",2010,NA,NA,NA,87.5,NA,NA,NA
"30442","S01004422",2010,NA,NA,NA,66.699997,NA,NA,NA
"30443","S01004423",2010,NA,NA,NA,75,NA,NA,NA
"30444","S01004424",2010,NA,NA,NA,60,NA,NA,NA
"30445","S01004425",2010,NA,NA,NA,92.300003,NA,NA,NA
"30446","S01004426",2010,NA,NA,NA,100,NA,NA,NA
"30447","S01004427",2010,NA,NA,NA,66.699997,NA,NA,NA
"30448","S01004428",2010,NA,NA,NA,100,NA,NA,NA
"30449","S01004429",2010,NA,NA,NA,53.299999,NA,NA,NA
"30450","S01004430",2010,NA,NA,NA,100,NA,NA,NA
"30451","S01004431",2010,NA,NA,NA,100,NA,NA,NA
"30452","S01004432",2010,NA,NA,NA,87.5,NA,NA,NA
"30453","S01004433",2010,NA,NA,NA,100,NA,NA,NA
"30454","S01004434",2010,NA,NA,NA,81.800003,NA,NA,NA
"30455","S01004435",2010,NA,NA,NA,85.699997,NA,NA,NA
"30456","S01004436",2010,NA,NA,NA,90.900002,NA,NA,NA
"30457","S01004437",2010,NA,NA,NA,73.699997,NA,NA,NA
"30458","S01004438",2010,NA,NA,NA,71.400002,NA,NA,NA
"30459","S01004439",2010,NA,NA,NA,50,NA,NA,NA
"30460","S01004440",2010,NA,NA,NA,100,NA,NA,NA
"30461","S01004441",2010,NA,NA,NA,87.5,NA,NA,NA
"30462","S01004442",2010,NA,NA,NA,75,NA,NA,NA
"30463","S01004443",2010,NA,NA,NA,100,NA,NA,NA
"30464","S01004444",2010,NA,NA,NA,100,NA,NA,NA
"30465","S01004445",2010,NA,NA,NA,80,NA,NA,NA
"30466","S01004446",2010,NA,NA,NA,81.300003,NA,NA,NA
"30467","S01004447",2010,NA,NA,NA,88.900002,NA,NA,NA
"30468","S01004448",2010,NA,NA,NA,100,NA,NA,NA
"30469","S01004449",2010,NA,NA,NA,70,NA,NA,NA
"30470","S01004450",2010,NA,NA,NA,100,NA,NA,NA
"30471","S01004451",2010,NA,NA,NA,68.800003,NA,NA,NA
"30472","S01004452",2010,NA,NA,NA,100,NA,NA,NA
"30473","S01004453",2010,NA,NA,NA,83.300003,NA,NA,NA
"30474","S01004454",2010,NA,NA,NA,91.300003,NA,NA,NA
"30475","S01004455",2010,NA,NA,NA,100,NA,NA,NA
"30476","S01004456",2010,NA,NA,NA,100,NA,NA,NA
"30477","S01004457",2010,NA,NA,NA,92.300003,NA,NA,NA
"30478","S01004458",2010,NA,NA,NA,80,NA,NA,NA
"30479","S01004459",2010,NA,NA,NA,100,NA,NA,NA
"30480","S01004460",2010,NA,NA,NA,100,NA,NA,NA
"30481","S01004461",2010,NA,NA,NA,100,NA,NA,NA
"30482","S01004462",2010,NA,NA,NA,76.900002,NA,NA,NA
"30483","S01004463",2010,NA,NA,NA,87.5,NA,NA,NA
"30484","S01004464",2010,NA,NA,NA,50,NA,NA,NA
"30485","S01004465",2010,NA,NA,NA,100,NA,NA,NA
"30486","S01004466",2010,NA,NA,NA,100,NA,NA,NA
"30487","S01004467",2010,NA,NA,NA,68.800003,NA,NA,NA
"30488","S01004468",2010,NA,NA,NA,88.900002,NA,NA,NA
"30489","S01004469",2010,NA,NA,NA,90.900002,NA,NA,NA
"30490","S01004470",2010,NA,NA,NA,100,NA,NA,NA
"30491","S01004471",2010,NA,NA,NA,93.300003,NA,NA,NA
"30492","S01004472",2010,NA,NA,NA,100,NA,NA,NA
"30493","S01004473",2010,NA,NA,NA,88.199997,NA,NA,NA
"30494","S01004474",2010,NA,NA,NA,100,NA,NA,NA
"30495","S01004475",2010,NA,NA,NA,100,NA,NA,NA
"30496","S01004476",2010,NA,NA,NA,100,NA,NA,NA
"30497","S01004477",2010,NA,NA,NA,100,NA,NA,NA
"30498","S01004478",2010,NA,NA,NA,66.699997,NA,NA,NA
"30499","S01004479",2010,NA,NA,NA,91.699997,NA,NA,NA
"30500","S01004480",2010,NA,NA,NA,62.5,NA,NA,NA
"30501","S01004481",2010,NA,NA,NA,85.699997,NA,NA,NA
"30502","S01004482",2010,NA,NA,NA,100,NA,NA,NA
"30503","S01004483",2010,NA,NA,NA,72.699997,NA,NA,NA
"30504","S01004484",2010,NA,NA,NA,100,NA,NA,NA
"30505","S01004485",2010,NA,NA,NA,100,NA,NA,NA
"30506","S01004486",2010,NA,NA,NA,88.900002,NA,NA,NA
"30507","S01004487",2010,NA,NA,NA,66.699997,NA,NA,NA
"30508","S01004488",2010,NA,NA,NA,50,NA,NA,NA
"30509","S01004489",2010,NA,NA,NA,90.900002,NA,NA,NA
"30510","S01004490",2010,NA,NA,NA,100,NA,NA,NA
"30511","S01004491",2010,NA,NA,NA,75,NA,NA,NA
"30512","S01004492",2010,NA,NA,NA,83.300003,NA,NA,NA
"30513","S01004493",2010,NA,NA,NA,91.699997,NA,NA,NA
"30514","S01004494",2010,NA,NA,NA,88.900002,NA,NA,NA
"30515","S01004495",2010,NA,NA,NA,71.400002,NA,NA,NA
"30516","S01004496",2010,NA,NA,NA,100,NA,NA,NA
"30517","S01004497",2010,NA,NA,NA,90,NA,NA,NA
"30518","S01004498",2010,NA,NA,NA,100,NA,NA,NA
"30519","S01004499",2010,NA,NA,NA,80,NA,NA,NA
"30520","S01004500",2010,NA,NA,NA,83.300003,NA,NA,NA
"30521","S01004501",2010,NA,NA,NA,90.900002,NA,NA,NA
"30522","S01004502",2010,NA,NA,NA,100,NA,NA,NA
"30523","S01004503",2010,NA,NA,NA,100,NA,NA,NA
"30524","S01004504",2010,NA,NA,NA,75,NA,NA,NA
"30525","S01004505",2010,NA,NA,NA,90.900002,NA,NA,NA
"30526","S01004506",2010,NA,NA,NA,77.800003,NA,NA,NA
"30527","S01004507",2010,NA,NA,NA,87.5,NA,NA,NA
"30528","S01004508",2010,NA,NA,NA,75,NA,NA,NA
"30529","S01004509",2010,NA,NA,NA,83.300003,NA,NA,NA
"30530","S01004510",2010,NA,NA,NA,90,NA,NA,NA
"30531","S01004511",2010,NA,NA,NA,100,NA,NA,NA
"30532","S01004512",2010,NA,NA,NA,100,NA,NA,NA
"30533","S01004513",2010,NA,NA,NA,100,NA,NA,NA
"30534","S01004514",2010,NA,NA,NA,72.699997,NA,NA,NA
"30535","S01004515",2010,NA,NA,NA,80,NA,NA,NA
"30536","S01004516",2010,NA,NA,NA,88.900002,NA,NA,NA
"30537","S01004517",2010,NA,NA,NA,66.699997,NA,NA,NA
"30538","S01004518",2010,NA,NA,NA,80,NA,NA,NA
"30539","S01004519",2010,NA,NA,NA,80,NA,NA,NA
"30540","S01004520",2010,NA,NA,NA,62.5,NA,NA,NA
"30541","S01004521",2010,NA,NA,NA,90.900002,NA,NA,NA
"30542","S01004522",2010,NA,NA,NA,100,NA,NA,NA
"30543","S01004523",2010,NA,NA,NA,100,NA,NA,NA
"30544","S01004524",2010,NA,NA,NA,80,NA,NA,NA
"30545","S01004525",2010,NA,NA,NA,88.900002,NA,NA,NA
"30546","S01004526",2010,NA,NA,NA,100,NA,NA,NA
"30547","S01004527",2010,NA,NA,NA,71.400002,NA,NA,NA
"30548","S01004528",2010,NA,NA,NA,100,NA,NA,NA
"30549","S01004529",2010,NA,NA,NA,100,NA,NA,NA
"30550","S01004530",2010,NA,NA,NA,100,NA,NA,NA
"30551","S01004531",2010,NA,NA,NA,100,NA,NA,NA
"30552","S01004532",2010,NA,NA,NA,16.700001,NA,NA,NA
"30553","S01004533",2010,NA,NA,NA,50,NA,NA,NA
"30554","S01004534",2010,NA,NA,NA,66.699997,NA,NA,NA
"30555","S01004535",2010,NA,NA,NA,100,NA,NA,NA
"30556","S01004536",2010,NA,NA,NA,80,NA,NA,NA
"30557","S01004537",2010,NA,NA,NA,50,NA,NA,NA
"30558","S01004538",2010,NA,NA,NA,81.800003,NA,NA,NA
"30559","S01004539",2010,NA,NA,NA,75,NA,NA,NA
"30560","S01004540",2010,NA,NA,NA,89.5,NA,NA,NA
"30561","S01004541",2010,NA,NA,NA,100,NA,NA,NA
"30562","S01004542",2010,NA,NA,NA,75,NA,NA,NA
"30563","S01004543",2010,NA,NA,NA,83.300003,NA,NA,NA
"30564","S01004544",2010,NA,NA,NA,76.900002,NA,NA,NA
"30565","S01004545",2010,NA,NA,NA,80,NA,NA,NA
"30566","S01004546",2010,NA,NA,NA,66.699997,NA,NA,NA
"30567","S01004547",2010,NA,NA,NA,80,NA,NA,NA
"30568","S01004548",2010,NA,NA,NA,60,NA,NA,NA
"30569","S01004549",2010,NA,NA,NA,100,NA,NA,NA
"30570","S01004550",2010,NA,NA,NA,75,NA,NA,NA
"30571","S01004551",2010,NA,NA,NA,71.400002,NA,NA,NA
"30572","S01004552",2010,NA,NA,NA,54.5,NA,NA,NA
"30573","S01004553",2010,NA,NA,NA,80,NA,NA,NA
"30574","S01004554",2010,NA,NA,NA,80,NA,NA,NA
"30575","S01004555",2010,NA,NA,NA,100,NA,NA,NA
"30576","S01004556",2010,NA,NA,NA,100,NA,NA,NA
"30577","S01004557",2010,NA,NA,NA,100,NA,NA,NA
"30578","S01004558",2010,NA,NA,NA,92.300003,NA,NA,NA
"30579","S01004559",2010,NA,NA,NA,100,NA,NA,NA
"30580","S01004560",2010,NA,NA,NA,75,NA,NA,NA
"30581","S01004561",2010,NA,NA,NA,90,NA,NA,NA
"30582","S01004562",2010,NA,NA,NA,100,NA,NA,NA
"30583","S01004563",2010,NA,NA,NA,85.699997,NA,NA,NA
"30584","S01004564",2010,NA,NA,NA,92.300003,NA,NA,NA
"30585","S01004565",2010,NA,NA,NA,100,NA,NA,NA
"30586","S01004566",2010,NA,NA,NA,80,NA,NA,NA
"30587","S01004567",2010,NA,NA,NA,100,NA,NA,NA
"30588","S01004568",2010,NA,NA,NA,88.900002,NA,NA,NA
"30589","S01004569",2010,NA,NA,NA,80,NA,NA,NA
"30590","S01004570",2010,NA,NA,NA,100,NA,NA,NA
"30591","S01004571",2010,NA,NA,NA,77.800003,NA,NA,NA
"30592","S01004572",2010,NA,NA,NA,100,NA,NA,NA
"30593","S01004573",2010,NA,NA,NA,86.699997,NA,NA,NA
"30594","S01004574",2010,NA,NA,NA,80,NA,NA,NA
"30595","S01004575",2010,NA,NA,NA,100,NA,NA,NA
"30596","S01004576",2010,NA,NA,NA,100,NA,NA,NA
"30597","S01004577",2010,NA,NA,NA,80,NA,NA,NA
"30598","S01004578",2010,NA,NA,NA,100,NA,NA,NA
"30599","S01004579",2010,NA,NA,NA,100,NA,NA,NA
"30600","S01004580",2010,NA,NA,NA,90.900002,NA,NA,NA
"30601","S01004581",2010,NA,NA,NA,84.599998,NA,NA,NA
"30602","S01004582",2010,NA,NA,NA,100,NA,NA,NA
"30603","S01004583",2010,NA,NA,NA,60,NA,NA,NA
"30604","S01004584",2010,NA,NA,NA,50,NA,NA,NA
"30605","S01004585",2010,NA,NA,NA,100,NA,NA,NA
"30606","S01004586",2010,NA,NA,NA,88.199997,NA,NA,NA
"30607","S01004587",2010,NA,NA,NA,87.5,NA,NA,NA
"30608","S01004588",2010,NA,NA,NA,100,NA,NA,NA
"30609","S01004589",2010,NA,NA,NA,100,NA,NA,NA
"30610","S01004590",2010,NA,NA,NA,60,NA,NA,NA
"30611","S01004591",2010,NA,NA,NA,71.400002,NA,NA,NA
"30612","S01004592",2010,NA,NA,NA,57.099998,NA,NA,NA
"30613","S01004593",2010,NA,NA,NA,90.900002,NA,NA,NA
"30614","S01004594",2010,NA,NA,NA,100,NA,NA,NA
"30615","S01004595",2010,NA,NA,NA,100,NA,NA,NA
"30616","S01004596",2010,NA,NA,NA,50,NA,NA,NA
"30617","S01004597",2010,NA,NA,NA,100,NA,NA,NA
"30618","S01004598",2010,NA,NA,NA,100,NA,NA,NA
"30619","S01004599",2010,NA,NA,NA,76.900002,NA,NA,NA
"30620","S01004600",2010,NA,NA,NA,60,NA,NA,NA
"30621","S01004601",2010,NA,NA,NA,66.699997,NA,NA,NA
"30622","S01004602",2010,NA,NA,NA,90,NA,NA,NA
"30623","S01004603",2010,NA,NA,NA,80,NA,NA,NA
"30624","S01004604",2010,NA,NA,NA,100,NA,NA,NA
"30625","S01004605",2010,NA,NA,NA,76.199997,NA,NA,NA
"30626","S01004606",2010,NA,NA,NA,100,NA,NA,NA
"30627","S01004607",2010,NA,NA,NA,57.099998,NA,NA,NA
"30628","S01004608",2010,NA,NA,NA,81.300003,NA,NA,NA
"30629","S01004609",2010,NA,NA,NA,100,NA,NA,NA
"30630","S01004610",2010,NA,NA,NA,85.699997,NA,NA,NA
"30631","S01004611",2010,NA,NA,NA,100,NA,NA,NA
"30632","S01004612",2010,NA,NA,NA,75,NA,NA,NA
"30633","S01004613",2010,NA,NA,NA,90,NA,NA,NA
"30634","S01004614",2010,NA,NA,NA,100,NA,NA,NA
"30635","S01004615",2010,NA,NA,NA,100,NA,NA,NA
"30636","S01004616",2010,NA,NA,NA,57.099998,NA,NA,NA
"30637","S01004617",2010,NA,NA,NA,64.300003,NA,NA,NA
"30638","S01004618",2010,NA,NA,NA,83.300003,NA,NA,NA
"30639","S01004619",2010,NA,NA,NA,66.699997,NA,NA,NA
"30640","S01004620",2010,NA,NA,NA,66.699997,NA,NA,NA
"30641","S01004621",2010,NA,NA,NA,92.300003,NA,NA,NA
"30642","S01004622",2010,NA,NA,NA,81.800003,NA,NA,NA
"30643","S01004623",2010,NA,NA,NA,77.800003,NA,NA,NA
"30644","S01004624",2010,NA,NA,NA,80,NA,NA,NA
"30645","S01004625",2010,NA,NA,NA,87.5,NA,NA,NA
"30646","S01004626",2010,NA,NA,NA,90,NA,NA,NA
"30647","S01004627",2010,NA,NA,NA,100,NA,NA,NA
"30648","S01004628",2010,NA,NA,NA,63.599998,NA,NA,NA
"30649","S01004629",2010,NA,NA,NA,85.699997,NA,NA,NA
"30650","S01004630",2010,NA,NA,NA,100,NA,NA,NA
"30651","S01004631",2010,NA,NA,NA,75,NA,NA,NA
"30652","S01004632",2010,NA,NA,NA,53.299999,NA,NA,NA
"30653","S01004633",2010,NA,NA,NA,71.400002,NA,NA,NA
"30654","S01004634",2010,NA,NA,NA,95.699997,NA,NA,NA
"30655","S01004635",2010,NA,NA,NA,87.5,NA,NA,NA
"30656","S01004636",2010,NA,NA,NA,50,NA,NA,NA
"30657","S01004637",2010,NA,NA,NA,66.699997,NA,NA,NA
"30658","S01004638",2010,NA,NA,NA,50,NA,NA,NA
"30659","S01004639",2010,NA,NA,NA,62.5,NA,NA,NA
"30660","S01004640",2010,NA,NA,NA,66.699997,NA,NA,NA
"30661","S01004641",2010,NA,NA,NA,100,NA,NA,NA
"30662","S01004642",2010,NA,NA,NA,87.5,NA,NA,NA
"30663","S01004643",2010,NA,NA,NA,83.300003,NA,NA,NA
"30664","S01004644",2010,NA,NA,NA,100,NA,NA,NA
"30665","S01004645",2010,NA,NA,NA,75,NA,NA,NA
"30666","S01004646",2010,NA,NA,NA,63.599998,NA,NA,NA
"30667","S01004647",2010,NA,NA,NA,90.900002,NA,NA,NA
"30668","S01004648",2010,NA,NA,NA,85.699997,NA,NA,NA
"30669","S01004649",2010,NA,NA,NA,69.199997,NA,NA,NA
"30670","S01004650",2010,NA,NA,NA,92.300003,NA,NA,NA
"30671","S01004651",2010,NA,NA,NA,75,NA,NA,NA
"30672","S01004652",2010,NA,NA,NA,100,NA,NA,NA
"30673","S01004653",2010,NA,NA,NA,80,NA,NA,NA
"30674","S01004654",2010,NA,NA,NA,100,NA,NA,NA
"30675","S01004655",2010,NA,NA,NA,100,NA,NA,NA
"30676","S01004656",2010,NA,NA,NA,57.099998,NA,NA,NA
"30677","S01004657",2010,NA,NA,NA,80,NA,NA,NA
"30678","S01004658",2010,NA,NA,NA,87.5,NA,NA,NA
"30679","S01004659",2010,NA,NA,NA,100,NA,NA,NA
"30680","S01004660",2010,NA,NA,NA,100,NA,NA,NA
"30681","S01004661",2010,NA,NA,NA,100,NA,NA,NA
"30682","S01004662",2010,NA,NA,NA,66.699997,NA,NA,NA
"30683","S01004663",2010,NA,NA,NA,75,NA,NA,NA
"30684","S01004664",2010,NA,NA,NA,80,NA,NA,NA
"30685","S01004665",2010,NA,NA,NA,87.5,NA,NA,NA
"30686","S01004666",2010,NA,NA,NA,100,NA,NA,NA
"30687","S01004667",2010,NA,NA,NA,50,NA,NA,NA
"30688","S01004668",2010,NA,NA,NA,75,NA,NA,NA
"30689","S01004669",2010,NA,NA,NA,66.699997,NA,NA,NA
"30690","S01004670",2010,NA,NA,NA,88.900002,NA,NA,NA
"30691","S01004671",2010,NA,NA,NA,100,NA,NA,NA
"30692","S01004672",2010,NA,NA,NA,77.800003,NA,NA,NA
"30693","S01004673",2010,NA,NA,NA,75,NA,NA,NA
"30694","S01004674",2010,NA,NA,NA,80,NA,NA,NA
"30695","S01004675",2010,NA,NA,NA,88.199997,NA,NA,NA
"30696","S01004676",2010,NA,NA,NA,66.699997,NA,NA,NA
"30697","S01004677",2010,NA,NA,NA,88.900002,NA,NA,NA
"30698","S01004678",2010,NA,NA,NA,91.699997,NA,NA,NA
"30699","S01004679",2010,NA,NA,NA,100,NA,NA,NA
"30700","S01004680",2010,NA,NA,NA,80,NA,NA,NA
"30701","S01004681",2010,NA,NA,NA,71.400002,NA,NA,NA
"30702","S01004682",2010,NA,NA,NA,100,NA,NA,NA
"30703","S01004683",2010,NA,NA,NA,100,NA,NA,NA
"30704","S01004684",2010,NA,NA,NA,93.300003,NA,NA,NA
"30705","S01004685",2010,NA,NA,NA,80,NA,NA,NA
"30706","S01004686",2010,NA,NA,NA,42.900002,NA,NA,NA
"30707","S01004687",2010,NA,NA,NA,100,NA,NA,NA
"30708","S01004688",2010,NA,NA,NA,100,NA,NA,NA
"30709","S01004689",2010,NA,NA,NA,81.800003,NA,NA,NA
"30710","S01004690",2010,NA,NA,NA,63.599998,NA,NA,NA
"30711","S01004691",2010,NA,NA,NA,100,NA,NA,NA
"30712","S01004692",2010,NA,NA,NA,83.300003,NA,NA,NA
"30713","S01004693",2010,NA,NA,NA,90,NA,NA,NA
"30714","S01004694",2010,NA,NA,NA,66.699997,NA,NA,NA
"30715","S01004695",2010,NA,NA,NA,92.900002,NA,NA,NA
"30716","S01004696",2010,NA,NA,NA,63.599998,NA,NA,NA
"30717","S01004697",2010,NA,NA,NA,100,NA,NA,NA
